tour_id,guide_name,city,tour_title,duration_hours,group_size_max,base_price_usd,years_of_experience,transport_included,meals_included,rating,number_of_reviews,cluster_label,available_datetime,accessibility,languages_spoken,long_tour,large_group,senior_guide,high_rating,price_score,rating_score,reviews_score,experience_score,duration_score,transport_score,meal_score,senior_guide_score,rating_bonus,tour_score,tour_description
1475,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-10-17 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1476,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-03-22 16:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1477,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-02-07 08:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1478,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-04-26 14:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1479,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-04-28 11:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1480,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-07-21 11:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1481,aisha ali,Sharm El Sheikh,Tiran Island Half-Day Trip,3.7,8,99.21,5.0,1,1,4.4,151,Premium,2026-10-02 10:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7129506394305885,0.8800000000000001,0.857202486030164,0.25,0.3737373737373737,1,1,0,0,0.6309694228243372,Explore the best of Marsa Alam with an expert guide. Discover historical sites and hidden gems.
1482,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-04-17 16:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1483,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-03-23 08:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1484,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-12-13 14:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1485,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-04-01 11:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1486,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-02-13 11:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1487,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-12-25 11:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1488,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-12-26 10:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1489,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-02-05 10:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1490,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-07-17 15:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1491,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-07-06 08:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1492,omar hassan,Aswan,Abu Simbel Day Trip,5.1,8,106.96,5.0,1,0,4.7,66,Premium,2026-12-04 16:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.67794772973624,0.94,0.7174280820132792,0.25,0.51,1,0,0,1,0.6271517934769438,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1493,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-03-21 09:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1494,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-07-05 14:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1495,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-07-05 08:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1496,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-09-25 09:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1497,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-09-17 08:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1498,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-10-21 14:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1499,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-02-13 09:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1500,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-03-13 14:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1501,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-02-19 14:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1502,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-04-28 16:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1503,hassan saad,Sharm El Sheikh,Exclusive Sharm Night Dive & Dinner,7.4,3,161.23,9.0,1,1,4.9,36,Luxury,2026-04-20 08:00:00,Limited accessibility,"Arabic, English, French",1,0,0,1,0.5335050054973671,0.98,0.6161149332126387,0.45,0.7474747474747475,1,1,0,1,0.6251267086003711,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1504,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-12-11 14:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1505,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-12-12 08:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1506,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-06-25 09:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1507,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-12-03 16:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1508,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-12-18 08:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1509,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-12-21 16:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1510,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-09-21 09:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1511,mohamed ibrahim,Hurghada,Desert Jeep & Snorkeling Combo,3.1,13,68.85,4.0,1,0,4.4,121,Premium,2026-06-13 10:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7995983234369543,0.8800000000000001,0.8196888372243555,0.2,0.3163265306122448,1,0,0,0,0.6245146947110088,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1512,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-04-01 08:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1513,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-03-07 15:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1514,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-12-26 08:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1515,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-06-06 10:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1516,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-07-03 11:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1517,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-06-25 15:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1518,mohamed hassan,Luxor,Karnak & Luxor Temple Explorer,5.1,11,113.54,8.0,0,1,4.5,83,Premium,2026-04-21 08:00:00,Limited accessibility,"Arabic, English, German",0,1,0,1,0.6664218350618445,0.9,0.7560106494079019,0.4,0.520408163265306,0,1,0,1,0.6226856621846905,Explore the best of Aswan with an expert guide. Discover historical sites and hidden gems.
1519,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-09-26 15:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1520,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-09-17 14:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1521,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-06-26 11:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1522,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-02-26 10:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1523,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-09-12 15:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1524,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-04-03 08:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1525,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-10-05 09:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1526,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-10-24 08:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1527,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-02-02 16:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1528,mohamed ibrahim,Sharm El Sheikh,Tiran Island Half-Day Trip,3.4,9,62.08,8.0,1,0,4.6,70,Premium,2026-09-18 09:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,1,0.8203807650020254,0.92,0.7273221910012808,0.4,0.3434343434343434,1,0,0,1,0.6202120585939571,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1529,ali ali,Luxor,Valley of the Kings Half-Day Tour,3.0,13,108.42,7.0,1,0,4.3,164,Premium,2026-10-24 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.6814642888621206,0.86,0.8712048655617235,0.35,0.3061224489795918,1,0,0,0,0.6175598901746021,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1530,ali ali,Luxor,Valley of the Kings Half-Day Tour,3.0,13,108.42,7.0,1,0,4.3,164,Premium,2026-10-10 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.6814642888621206,0.86,0.8712048655617235,0.35,0.3061224489795918,1,0,0,0,0.6175598901746021,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1531,ali ali,Luxor,Valley of the Kings Half-Day Tour,3.0,13,108.42,7.0,1,0,4.3,164,Premium,2026-02-15 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.6814642888621206,0.86,0.8712048655617235,0.35,0.3061224489795918,1,0,0,0,0.6175598901746021,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1532,ali ali,Luxor,Valley of the Kings Half-Day Tour,3.0,13,108.42,7.0,1,0,4.3,164,Premium,2026-06-13 09:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.6814642888621206,0.86,0.8712048655617235,0.35,0.3061224489795918,1,0,0,0,0.6175598901746021,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1533,ali ali,Luxor,Valley of the Kings Half-Day Tour,3.0,13,108.42,7.0,1,0,4.3,164,Premium,2026-06-14 14:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.6814642888621206,0.86,0.8712048655617235,0.35,0.3061224489795918,1,0,0,0,0.6175598901746021,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1534,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-02-16 08:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1535,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-07-21 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1536,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-12-05 10:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1537,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-10-17 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1538,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-06-19 09:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1539,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-02-10 08:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1540,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-03-07 15:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1541,khaled hassan,Cairo,Pyramids & Sphinx Explorer,3.8,14,56.46,5.0,1,1,4.6,53,Premium,2026-02-28 09:00:00,Wheelchair accessible,"Arabic, English, Spanish",0,1,0,1,0.8343212629849169,0.92,0.6806226834537786,0.25,0.3999999999999999,1,1,0,1,0.6155877971619365,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1542,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-06-13 11:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1543,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-07-18 16:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1544,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-10-02 14:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1545,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-12-11 08:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1546,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-12-12 15:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1547,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-12-28 14:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1548,fatma ali,Aswan,Aswan Botanical Garden & Temples,3.9,7,78.05,7.0,1,1,4.2,122,Premium,2026-03-27 14:00:00,Limited accessibility,"Arabic, English, French",0,0,0,0,0.7649945802721908,0.8400000000000001,0.8210817067691404,0.35,0.39,1,1,0,0,0.6147698847195042,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
